taxonID,identifier,description,creator,license,type,format,language
http://www.floraislands.is/alchefil.html,http://www.floraislands.is/HAPL/alcheves1b.jpg,"Hér sjáum við blað af hlíðamaríustakk með úthærðum blaðstilk, sem sést vel ef myndin er stækkuð með því að tvísmella á hana.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/carcapit.html,http://www.floraislands.is/HAPL/carcapit1g.jpg,Hnappstör á Akureyri 1983.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/cerasglo.html,http://www.floraislands.is/HAPL/cerasglo1b.jpg,Hnoðafræhyrna á jarðhitasvæðinu á Laugarási í júlí 2005.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/alcheglo.html,http://www.floraislands.is/HAPL/alcheglo1b.jpg,"Hér sjáum við blaðstilk hnoðamaríustakks, sem sýnir hin aðlægu hár. Myndin er tekin 23. júlí 2006 á Austari-Krókum á Flateyjardalsheiði.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/alcheglo.html,http://www.floraislands.is/HAPL/AN-16749.jpg,Hér sjáum við blóm hnoðamaríustakks. Fjögra laufa bikar með utanbikarflipum á milli sést greinilega.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/zannipal.html,http://www.floraislands.is/HAPL/zannipal1g.jpg,Hnotsörvi. Myndin er tekin á rannsóknastofu Líffræðistofnunar háskólans í Reykjavík 1985.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/juncubul.html,http://www.floraislands.is/HAPL/juncubul1g.jpg,Hnúðsef á kafi í vatni á Suðurlandi árið 1985.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/juncubul.html,http://www.floraislands.is/HAPL/juncubul2g.jpg,Hnúðsef á kafi í vatni á Reykjanesskaga árið 1983.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/saginnod.html,http://www.floraislands.is/HAPL/saginnod1b.jpg,Hnúskakrækill í mynni Barkárdals í Hörgárbyggð sumarið 2003.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/saginnod.html,http://www.floraislands.is/HAPL/saginnod2b.jpg,Blóm hnúskakrækils nær.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/dryasoct.html,http://www.floraislands.is/HAPL/dryasoct1b.jpg,Hér sjáum við blómstrandi holtasóley með rjúpnalaufi í sverðinum í Leifsstaðabrúnum í Kaupangssveit í júní árið 1994.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/dryasoct.html,http://www.floraislands.is/HAPL/dryasoct2b.jpg,"Hér birtist hárbrúða með snúinn lokk, tekið í Eyjafirði árið 1963.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/dryasoct.html,http://www.floraislands.is/HAPL/dryasoct9.jpg,Þjóðarblómið á Arnarhóli í Kaupangssveit 13. júní 2004.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/silenmar.html,http://www.floraislands.is/HAPL/silenmar1b.jpg,Holurt í sandi við Syðri-Ófæru við Eldgjá árið 1963.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/silenmar.html,http://www.floraislands.is/HAPL/silenmar2b.jpg,Holurt á mel við Garðsá í Kaupangssveit árið 1981,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/menyatri.html,http://www.floraislands.is/HAPL/menyatri1b.jpg,Hér birtist horblaðkan í sínu rétta umhverfi. Myndin er tekin árið 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/menyatri.html,http://www.floraislands.is/HAPL/menyatri2b.jpg,"Blómstrandi horblaðka í Kaupangsmýri í Eyjafirði árið 1991,",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/tussifar.html,http://www.floraislands.is/HAPL/tussifar1b.jpg,Hér sjást blöðkur hóffífilsins í Skátagilinu á Akureyri árið 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/tussifar.html,http://www.floraislands.is/HAPL/tussifar2b.jpg,Hér er blómstrandi hóffífill snemma vors í Elliðaárdal í Reykjavík vorið 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/calthpal.html,http://www.floraislands.is/HAPL/calthpal1b.jpg,Blómstrandi hófsóley í Laugabrekku í Eyjafirði árið 1984.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/calthpal.html,http://www.floraislands.is/HAPL/AN-16737.jpg,Fullþroskuð belghýði hófsóleyjar á Arnarhóli í Eyjafirði 2. ágúst 2004.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/calthpal.html,http://www.floraislands.is/HAPL/AN-16734.jpg,Hér hafa belghýðin opnast og fræin tilbúin að dreifast um. Tekið á sama stað 2. ágúst 2004.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/eriopsch.html,http://www.floraislands.is/HAPL/eriopsch1g.jpg,Hér sjáum við blómstrandi hrafnafífu í Hvannahrauni við Kleifarvatn árið 1981.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/eriopsch.html,http://www.floraislands.is/HAPL/eriopsch3g.jpg,"Hér er hrafnafífan búin að þroska aldinin, fullbúin svifhárum í fullum skrúða. Tekið í Dufansdal í Arnarfirði 1985.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/eriopsch.html,http://www.floraislands.is/HAPL/eriopsch4g.jpg,"Hér er sú stærsta hrafnafífubreiða sem ég hef augum litið, í Dufansdal í Arnarfirði árið 1985.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/eriopsch.html,http://www.floraislands.is/HAPL/eriopsch2g.jpg,Hér myndar hrafnafífan kraga umhverfis lítinn poll í Loðmundarfirði árið 1992.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/cardanym.html,http://www.floraislands.is/HAPL/cardanym1b.jpg,Blómstrandi hrafnaklukka í Elliðaárdal árið 1981.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/carsaxat.html,http://www.floraislands.is/HAPL/carsaxat1g.jpg,Hrafnastör í mýri.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/carsaxat.html,http://www.floraislands.is/HAPL/carsaxat2g.jpg,Nærmynd af öxum hrafnastarar. Báðar myndirnar eru teknar árið 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/saxiffol.html,http://www.floraislands.is/HAPL/saxiffol2b.jpg,Hér má greina hreistursteinbrjót í sínu rétta umhverfi. Helgi Hallgrímsson tók myndina uppi á Gloppufjalli við Öxnadal árið 1965.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/saxiffol.html,http://www.floraislands.is/HAPL/saxiffol1b.jpg,Hér sést nærmynd af æxlikornum hreistursteinbrjótsins við Tungnahryggsjökul á Tröllaskaga árið 1987.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/saxiffol.html,http://www.floraislands.is/HAPL/saxiffol3b.jpg,Hér sést hreistursteinbrjótur uppi á Gilsbakkafjalli í Skagafirði 3. ágúst 2008.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/atripgla.html,http://www.floraislands.is/HAPL/atriplon1b.jpg,Hrímblaðka í fjöru í nágrenni Reykjavíkur árið 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/caradelo.html,http://www.floraislands.is/HAPL/carbuxba1g.jpg,Hrísastör á Kaldrananeshjöllum í Bjarnarfirði 3. ágúst 2006,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/caradelo.html,http://www.floraislands.is/HAPL/carbuxba2g.jpg,Hér sjást öx hrísastarar heldur nær með dökkan bakgrunn.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/petashyb.html,http://www.floraislands.is/HAPL/petashyb1b.jpg,Hrossafífill í Elliðaárhólmum á bakka Elliðaár 13. maí 2014.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/petashyb.html,http://www.floraislands.is/HAPL/petashyb2b.jpg,Blómakörfur hrossafífilsins í návígi.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/petashyb.html,http://www.floraislands.is/HAPL/arctouva3b.jpg,,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/juncuarc.html,http://www.floraislands.is/HAPL/juncuarc1g.jpg,Hrossanál undir Ljósufjöllum á Snæfellsnesi árið 1985.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/juncuarc.html,http://www.floraislands.is/HAPL/juncuarc2g.jpg,"Blóm hrossanálarinnar í nærsýn, myndin tekin á Arnarhóli í Kaupangssveit árið 1963.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/juncuarc.html,http://www.floraislands.is/HAPL/juncuarc3g.jpg,Hér sjáum við hvernig skriðull jarðstöngull hrossanálar sendir sprota í beinni röð upp úr sandinum á Hofsafrétti milli Illviðrahnjúka og Laugarfellshnjúks sumarið 1999.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/rubussax.html,http://www.floraislands.is/HAPL/rubussax1b.jpg,Blómstrað hrútaberjalyng á Suðurlandi árið 1983.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/rubussax.html,http://www.floraislands.is/HAPL/rubussax2b.jpg,Hrútaberjalyng með þroskuðum berjum Leifsstaðabrúnum í Kaupangssveit árið 1991.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/rumacell.html,http://www.floraislands.is/HAPL/rumacell1b.jpg,Hundasúra í grjóturð í Sælingsdal 1985.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/elymurep.html,http://www.floraislands.is/HAPL/elymurep1g.jpg,Ax húsapunts í Reykjavík 23. júlí árið 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/elymurep.html,http://www.floraislands.is/HAPL/elymurep2g.jpg,Jarðstönglar húsapunts í kartöflugarði á Arnarhóli í Eyjafirði árið 2002.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/galiunor.html,http://www.floraislands.is/HAPL/galiunor1b.jpg,Hér sjáum við hvítmöðru á mel inni í Þórsmörk í júní árið 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/galiunor.html,http://www.floraislands.is/HAPL/galiunor4b.jpg,"Hér sjáum við hvítmöðru við eðlilegri aðstæður, í grónu en mögru graslendi við Mýrarlón utan Akureyrar 25. júní 2008.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/triforep.html,http://www.floraislands.is/HAPL/triforep1b.jpg,"Hvítsmári á Akureyri árið 1982, ljósmyndari Helgi Hallgrímsson",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/triforep.html,http://www.floraislands.is/HAPL/triforep2b.jpg,Hvítsmárahringi með grasi í miðju má víða sjá í vegsárum. Tekið á Hámundarstaðahálsi við Dalvík árið 1995.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/triforep.html,http://www.floraislands.is/HAPL/AN-16742.jpg,"Kollur hvítsmárans á Arnarhóli í Kaupangssveit 2. ágúst árið 2004. Þegar blómin hafa frjóvgast og hefja fræþroskun, leggjast þau niður",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/carbicol.html,http://www.floraislands.is/HAPL/carbicol1g.jpg,Hvítstör við Orravatnsrústir árið 1984. Öxin liggja á jörðunni.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/campaglo.html,http://www.floraislands.is/HAPL/campaglo1b.jpg,Höfuðklukka á víðavangi í grennd við kirkjugarðinn á Hesteyri í Jökulfjörðum 22. júlí 2004.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/campaglo.html,http://www.floraislands.is/HAPL/campaglo2b.jpg,Nærmynd af sömu höfuðklukku.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/sangualb.html,http://www.floraislands.is/HAPL/sangualp1b.jpg,Höskollur á Eldleysu við Mjóafjörð 16. ágúst 2007.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/sangualb.html,http://www.floraislands.is/HAPL/sangualp2b.jpg,Höskollur með blómkollum á sama stað.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/sangualb.html,http://www.floraislands.is/HAPL/sangualp3b.jpg,Blómskipan höskolls í návígi.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/anthoodo.html,http://www.floraislands.is/HAPL/anthoodo1g.jpg,Ilmreyr í nágrenni Reykjavíkur vorið 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/anthoodo.html,http://www.floraislands.is/HAPL/anthoodo2b.jpg,"Ilmreyr að vori til, tekin 10. júní 2006 á Arnarhóli í Kaupangssveit.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/anthoodo.html,http://www.floraislands.is/HAPL/anthoodo3g.jpg,"Hér sjást öx af ilmreyr í fullum blóma, og eru frjóhirzlurnar mest áberandi sem hanga út úr axinu. Tekið í Leifsstaðabrúnum 11. júní 2006.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/carechin.html,http://www.floraislands.is/HAPL/carechin1g.jpg,Ígulstör í Reykjarfirði nyrðri á Ströndum árið 1984,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/pilosisl.html,http://www.floraislands.is/HAPL/pilosisl2b.jpg,Íslandsfífill í Eyjafirði árið 1963.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/pilosisl.html,http://www.floraislands.is/HAPL/pilosisl1b.jpg,Hér sést karfa íslandsfífilsins í návígi. Hárin á stönglinum eru einkennandi fyrir þennan fífil. Tekið í Eyjafirði árið 1983.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/erigebor.html,http://www.floraislands.is/HAPL/erigebor1b.jpg,Jakobsfífill í Dagverðartungu í Hörgárdal árið 1986.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/fragaves.html,http://www.floraislands.is/HAPL/fragaves1b.jpg,Blómstrandi jarðarber í Kúalækjargili við Leifsstaði í Kaupangssveit árið 1963.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/fragaves.html,http://www.floraislands.is/HAPL/fragaves4b.jpg,Þroskuð jarðarber í Þverárgili í Kaupangssveit árið 1991,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/fragaves.html,http://www.floraislands.is/HAPL/fragaves7b.jpg,Nærmynd af blómi jarðarberja í Kúalækjargili við Leifsstaði 13. júní 2006.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/fragaves.html,http://www.floraislands.is/HAPL/fragaves3b.jpg,Nærmynd af jarðarberi úr Þverárgili 1991.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/cardabel.html,http://www.floraislands.is/HAPL/cardabel1b.jpg,Jöklaklukka innan um hraungambra uppi á Seljadalsbrúnum norðan Öxnadalsheiðar sumarið 1984,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/ranungla.html,http://www.floraislands.is/HAPL/ranungla1b.jpg,Jöklasóley á Ranafelli við Hallárdal á Skaga árið 1994.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/ranungla.html,http://www.floraislands.is/HAPL/ranungla2b.jpg,Jöklasóley í hlíðum Kerlingar í Eyjafirði 8. ágúst 1963 í um 1400 m hæð.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/ranungla.html,http://www.floraislands.is/HAPL/ranungla3b.jpg,"Ofkrýnt blóm á jöklasóley sumarið 1985 uppi á Hagafjalli við Hjaltadal, Skagafirði.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/roripisl.html,http://www.floraislands.is/HAPL/roripisl1b.jpg,Kattarjurt í grasgarðinum í Laugardal árið 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/plantmar.html,http://www.floraislands.is/HAPL/plantmar1b.jpg,Kattartunga í klettum undir Eyjafjöllum 1963.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/carmagel.html,http://www.floraislands.is/HAPL/carmagel1g.jpg,Keldustör við Kvígindisfjörð í Barðastrandasýslu árið 1985.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/euphrarc.html,http://www.floraislands.is/HAPL/euphrarc1b.jpg,"Kirtilaugnfró á jarðhitasvæðinu í Laugarási, Biskupstungum í júlí 2005.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/euphrarc.html,http://www.floraislands.is/HAPL/euphrarc2b.jpg,Nærmynd af blómum kirtilaugnfróar.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/myosodis.html,http://www.floraislands.is/HAPL/myosodis1b.jpg,Kisugras á Barkarstöðum í Fljótshlíð árið 1995.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/elymucan.html,http://www.floraislands.is/HAPL/elymucan1g.jpg,"Kjarrhveiti í fjalldrapamóum í Reykjadal, S. -Þing. 1982.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/elymucan.html,http://www.floraislands.is/HAPL/elymucan2g.jpg,Nærmynd af axi kjarrhveitis.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/poanemor.html,http://www.floraislands.is/HAPL/poanemor2b.jpg,Kjarrsveifgras í skógarlundinum á Grund í Eyjafirði þann 7. júlí 2008.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/poanemor.html,http://www.floraislands.is/HAPL/poanemor1b.jpg,Nærmynd af punti kjarrsveifgrassins.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/epilocol.html,http://www.floraislands.is/HAPL/epilocol1b.jpg,Klappadúnurt í nágrenni Reykjavíkur árið 1983.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/saxifcot.html,http://www.floraislands.is/HAPL/saxifcot2b.jpg,Blómstrandi klettafrú utan í Illakambi í Lónsöræfum í ágúst árið 1985.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/saxifcot.html,http://www.floraislands.is/HAPL/saxifcot1b.jpg,Blaðhvirfingar óútsprunginnar klettafrúar.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/saxifcot.html,http://www.floraislands.is/HAPL/saxifcot3b.jpg,Klettafrú utan í klettabelti á Gljúfraborg við Breiðdalsvík 6. júlí 2012.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/eriopang.html,http://www.floraislands.is/HAPL/eriopang1g.jpg,"Hér stendur útsprungin klófífa í fullum blóma, og hanga fræflarnir út úr blómunum. Myndin er tekin í Hvalfirði árið 1977.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/eriopang.html,http://www.floraislands.is/HAPL/eriopang2g.jpg,"Hér sjáum við klófífuna með þroskuð aldini, reiðubúin að fara að sleppa fræjunum út í vindinn.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/pyrolmin.html,http://www.floraislands.is/HAPL/pyrolmin1b.jpg,Hér sjáum við klukkublóm neðan Síðuskarðs í Sandvík eystra 20. júlí 1991.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/carbuxba.html,http://www.floraislands.is/HAPL/AN-24618v.jpg,"Efsti hluti klumbustarar, þurrkað eintak.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/carbuxba.html,http://www.floraislands.is/HAPL/AN-24616v.jpg,Hér sést annað þurrkað eintak af klumbustör.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/carbuxba.html,http://www.floraislands.is/HAPL/AN-24615v.jpg,"Stækkuð mynd af efsta axinu, á henni sjást axhlífarnar og hulstrin vel.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/alopegen.html,http://www.floraislands.is/HAPL/alopegen1g.jpg,Knjáliðagras í Reykjavík 1981.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/carmaclo.html,http://www.floraislands.is/HAPL/carmaclo1g.jpg,Kollstör á Hofsafrétti ofan Skagafjarðar árið 1984.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/carmaclo.html,http://www.floraislands.is/HAPL/AN-16723.jpg,Nærmynd af axi kollstarar á Stóraási á Fljótsheiði 30. júlí árið 2004.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/bistoviv.html,http://www.floraislands.is/HAPL/bistoviv1b.jpg,Kornsúra á Arnarhóli í Eyjafirði í júní 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/juncubal.html,http://www.floraislands.is/HAPL/juncubal2b.jpg,Krakanál við Laugarvatn 30. júní 2008.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/juncubal.html,http://www.floraislands.is/HAPL/juncubal1b.jpg,"Blómskipun krakanálar í návígi, sama stað.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/egeriden.html,http://www.floraislands.is/HAPL/egeriden2b.jpg,Kransarfi í Opnunum í Ölfusi 4. ágúst 2010.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/egeriden.html,http://www.floraislands.is/HAPL/egeriden3b.jpg,Blóm kransarfans í nærsýn.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/senecvul.html,http://www.floraislands.is/HAPL/senecvul1b.jpg,Krossfífill í Reykjavík árið 1981.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/melamsyl.html,http://www.floraislands.is/HAPL/melamsyl1b.jpg,Hér sjáum við krossjurt í birkikjarri í Bjarkarlundi árið 1984.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/melamsyl.html,http://www.floraislands.is/HAPL/melamsyl4b.jpg,Nærmynd af blómum krossjurtar Ísafjarðardal í Djúpi í júlí 2005.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/galiubor.html,http://www.floraislands.is/HAPL/galiubor1b.jpg,Krossmaðra í Reykjavík árið 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/empetnig.html,http://www.floraislands.is/HAPL/empetnig1b.jpg,Krækilyng með fullþroskuðum berjum í Jafnaskarði í Borgarfirði 11. september 1987.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/empetnig.html,http://www.floraislands.is/HAPL/empetnig2b.jpg,Hér er krækilyng með útsprungnum blómum í Elliðaárdal vorið 1982. Fræflarnir eru mest áberandi þar sem þeir standa út úr blómunum.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/coraltri.html,http://www.floraislands.is/HAPL/coraltri1g.jpg,Kræklirætur í Haukadal í Dölum árið 1994.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/coraltri.html,http://www.floraislands.is/HAPL/coraltri2g.jpg,Kræklurót í Eyjafirði árið 1963.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/coraltri.html,http://www.floraislands.is/HAPL/coraltri3b.jpg,Nærmynd af blómi kræklurótar á Arnarhóli í Eyjafirði 13. júní 2004,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/carumcar.html,http://www.floraislands.is/HAPL/carumcar1b.jpg,Kúmen á Barkarstöðum í Fljótshlíð árið 1995.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/silenaca.html,http://www.floraislands.is/HAPL/silenaca2b.jpg,"Dæmigerð lambagrasþúfa á Svalbarði í Þistilfirði árið 1968. Sólarmegin eru blómin útsprungin, en eru á eftir skuggamegin.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/silenaca.html,http://www.floraislands.is/HAPL/silenaca1b.jpg,Lambagras í návígi í nágrenni Reykjavíkur vorið 1982,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/cardahir.html,http://www.floraislands.is/HAPL/cardahir1b.jpg,Lambaklukka í Reykjavík árið 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/cardahir.html,http://www.floraislands.is/HAPL/cardahir2b.jpg,Lambaklukka í Reykjadal í Hveragerði 4. ágúst 2010,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/saginsag.html,http://www.floraislands.is/HAPL/saginsag1b.jpg,Langkrækill í Þúfuveri við Þjórsá árið 1981. Myndin er tekin í sólskini og því eru blómin vel opin. Greina má tvö fjórdeild blóm á myndinni auk hinna fimmdeildu.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/potampra.html,http://www.floraislands.is/HAPL/potampra1g.jpg,Langnykra í Djáknatjörn í Krossanesborgum við Akureyri árið 1983. Hin löngu axlablöð sjást vel á myndinni.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/callista.html,http://www.floraislands.is/HAPL/callista1b.jpg,Laugabrúða á yfirborði volgru.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/veronana.html,http://www.floraislands.is/HAPL/veronana1b.jpg,Blómstrandi laugadepla á yfirborði lækjar við Hveragerði árið 1983.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/veronana.html,http://www.floraislands.is/HAPL/veronana2b.jpg,"Volgur lækur ofan Hveragerðis, ljósu flákarnir eru laugadepla en þeir dökk grænu eru hjartanykra.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/galiuuli.html,http://www.floraislands.is/HAPL/galiuuli3b.jpg,"Laugamaðra innan um hávaxið gras, sem er dæmigert umhverfi hennar. Tekið í Arnarhólsmýri í Eyjafirði 29. júlí árið 2006.",Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/galiuuli.html,http://www.floraislands.is/HAPL/AN-16732.jpg,Laugamaðra í návígi á Arnarhóli í Eyjafirði í ágúst 2004.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
http://www.floraislands.is/juncuart.html,http://www.floraislands.is/HAPL/juncuart1g.jpg,Laugasef í nágrenni Reykjavíkur árið 1982.,Hörður Kristinsson,Unknown,StillImage,image/jpg,is
