taxonID,identifier,description,creator,language,license
floraislands.is/epilolac.html,floraislands.is/HAPL/epilolac1b.jpg,Ljósadúnurt í Lystigarðinum á Akureyri árið 1983.,Hörður Kristinsson,is,Unknown
floraislands.is/epilolac.html,floraislands.is/HAPL/epilolac2b.jpg,"Ljósadúnurt á Helgufelli á Kili 13. júlí 2009. Vinstra megin er eitt útsprungið blóm, en hægra megin eru tvö rauð aldini.",Hörður Kristinsson,is,Unknown
floraislands.is/andropol.html,floraislands.is/HAPL/andropol1b.jpg,Ljósalyng í Brúnavík sumarið 1989.,Hörður Kristinsson,is,Unknown
floraislands.is/lamiualb.html,floraislands.is/HAPL/lamiualb1b.jpg,Ljósatvítönn í Lystigarði Akureyrar 26. júní 1982,Hörður Kristinsson,is,Unknown
floraislands.is/viscaalp.html,floraislands.is/HAPL/viscaalp4b.jpg,Ljósberi við Örlygsstaðasel á Skaga 25. júní 2009.,Hörður Kristinsson,is,Unknown
floraislands.is/viscaalp.html,floraislands.is/HAPL/viscaalp5b.jpg,Nærmynd af blómum ljósbera.,Hörður Kristinsson,is,Unknown
floraislands.is/holculan.html,floraislands.is/HAPL/holculan1g.jpg,Loðgresi undir Eyjafjöllum sumarið 1983.,Hörður Kristinsson,is,Unknown
floraislands.is/salixlan.html,floraislands.is/HAPL/salixlan1b.jpg,Blómstrandi karlreklar loðvíðis í Fífilgerði í Kaupangssveit árið 1963.,Hörður Kristinsson,is,Unknown
floraislands.is/salixlan.html,floraislands.is/HAPL/salixlan2b.jpg,Blómstrandi kvenreklar loðvíðisins í Leifsstaðabrúnum í Kaupangssveit árið 1994,Hörður Kristinsson,is,Unknown
floraislands.is/salixlan.html,floraislands.is/HAPL/salixlan3b.jpg,Hér eru kvenreklar loðvíðisins með fullþroskuðum fræjum sem eru reiðubúin til að berast á vængjum hvítrar fræullar (kotún) út í buskann.,Hörður Kristinsson,is,Unknown
floraislands.is/rhinamin.html,floraislands.is/HAPL/rhinamin1b.jpg,Lokasjóður,Hörður Kristinsson,is,Unknown
floraislands.is/poaflexu.html,floraislands.is/HAPL/poaflexu1g.jpg,Lotsveifgras í Þjórsárverum árið 1982,Hörður Kristinsson,is,Unknown
floraislands.is/hippuvul.html,floraislands.is/HAPL/hippuvul1b.jpg,Lófótur í nágrenni Reykjavíkur árið 1982,Hörður Kristinsson,is,Unknown
floraislands.is/trisespi.html,floraislands.is/HAPL/trisespi1g.jpg,Hér má sjá topp af fjallalógresi í Þjórsárverum árið 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/trisespi.html,floraislands.is/HAPL/trisespi2g.jpg,Fjallalógresi í Bárðardal 31. júlí árið 1981.,Hörður Kristinsson,is,Unknown
floraislands.is/ruppimar.html,floraislands.is/HAPL/ruppimar1g.jpg,Hér er lónajurt við Hvalnes í Lóni sumari 2005.,Hörður Kristinsson,is,Unknown
floraislands.is/ruppimar.html,floraislands.is/HAPL/ruppimar4g.jpg,"Myndin sýnir blómskipan lónajurtar með aldinum. Sýni var tekið í tjörnum ofan við sjávarkambinn á Hraunum í Fljótum 19. ágúst 2008, en myndin tekin heima á Arnarhóli.",Hörður Kristinsson,is,Unknown
floraislands.is/ranuntri.html,floraislands.is/HAPL/ranuntri1b.jpg,Lónasóley í polli vestur á Barðaströnd árið 1985.,Hörður Kristinsson,is,Unknown
floraislands.is/ranuntri.html,floraislands.is/HAPL/ranuntri3b.jpg,Nærmynd af blómum lónasóleyjar í Árbæ í Reykhólasveit 19. júlí 2008.,Hörður Kristinsson,is,Unknown
floraislands.is/lupinnoo.html,floraislands.is/HAPL/lupinnoo1b.jpg,Blómstrandi alaskalúpína í Leifsstaðabrúnum í Kaupangssveit árið 1994.,Hörður Kristinsson,is,Unknown
floraislands.is/lupinnoo.html,floraislands.is/HAPL/lupinnoo2b.jpg,"Í Hrísey er lúpínan á góðri leið með að leggja undir sig allan norðurhluta eyjarinnar, og eyðir nær öllum gróðri í því landi sem hún fer yfir. Myndin er tekin árið 1998.",Hörður Kristinsson,is,Unknown
floraislands.is/lupinnoo.html,floraislands.is/HAPL/lupinnoo3b.jpg,Þessi mynd er einnig frá norðurhluta Hríseyjar. Hér er lúpínan að verða komin niður að sjó yfir lyngmóana sem á þeirri leið eru. Leysingarvatn og regn flýta för hennar undan brekkunni.,Hörður Kristinsson,is,Unknown
floraislands.is/lupinnoo.html,floraislands.is/HAPL/AN-16731.jpg,Hér má sjá fullþroskaða belgi lúpínunnar með nokkrum fræjum. Venjulega springa belgirnir undir nokkri spennu og þeyta fræjunum einn eða fleiri metra frá móðurplöntunni.,Hörður Kristinsson,is,Unknown
floraislands.is/pinguvul.html,floraislands.is/HAPL/pinguvul1b.jpg,Lyfjagras í Eyjafirði árið 1963.,Hörður Kristinsson,is,Unknown
floraislands.is/pinguvul.html,floraislands.is/HAPL/AN-16575.jpg,Lyfjagras við Ormsá í Hrútafirði 27. júní 2004.,Hörður Kristinsson,is,Unknown
floraislands.is/ajugapyr.html,floraislands.is/HAPL/ajugapyr2b.jpg,"Lyngbúi í hlíðum Kerlingarfjalls, Njarðvík eystra þann 10. júlí árið 2008,",Hörður Kristinsson,is,Unknown
floraislands.is/ajugapyr.html,floraislands.is/HAPL/ajugapyr3b.jpg,"Hér sjást blóm lyngbúans betur, í Nesárgili í Loðmundarfirði í ágúst 2001. Lítið ber á þeim innan um fjólublá laufblöðin.",Hörður Kristinsson,is,Unknown
floraislands.is/callibru.html,floraislands.is/HAPL/callibru2b.jpg,Lækjabrúða sem fannst í Laugardal við Djúp. Myndirnar eru báðar teknar á rannsóknastofu Náttúrustofu Vestfjarða á Bolungarvík.,Hörður Kristinsson,is,Unknown
floraislands.is/callibru.html,floraislands.is/HAPL/callibru1b.jpg,"Hér má betur sjá stilkinn á aldinum lækjabrúðunnar, en á honum þekkist hún frá öðrum vatnsbrúðum.",Hörður Kristinsson,is,Unknown
floraislands.is/veronser.html,floraislands.is/HAPL/veronser1b.jpg,Blómstrandi lækjadepla.,Hörður Kristinsson,is,Unknown
floraislands.is/veronser.html,floraislands.is/HAPL/veronser2b.jpg,,Hörður Kristinsson,is,Unknown
floraislands.is/cerascer.html,floraislands.is/HAPL/cerascer1b.jpg,Hér er lækjafræhyrna við Meingilsfossa í Lónsöræfum árið 1985.,Hörður Kristinsson,is,Unknown
floraislands.is/cerascer.html,floraislands.is/HAPL/cerascer2b.jpg,"Lækjafræhyrna við Fannhólahrygg á Skaga 25. júní 2010. Grasvíðiblöð fylla upp í myndina, og langkrækil má geina hægra megin neðan við miðja mynd.",Hörður Kristinsson,is,Unknown
floraislands.is/montifon.html,floraislands.is/HAPL/montifon1b.jpg,Lækjagrýta í nágrenni Reykjavíkur 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/juncubuf.html,floraislands.is/HAPL/juncubuf1g.jpg,Lækjasef í Reykjavík 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/saxifriv.html,floraislands.is/HAPL/saxifriv1b.jpg,"Lækjasteinbrjótur uppi á Þrælsfelli á Vatnsnesi 25. júlí árið 2000,.",Hörður Kristinsson,is,Unknown
floraislands.is/saxifriv.html,floraislands.is/HAPL/saxifriv3b.jpg,Hér er lækjasteinbrjótur í betra návígi suður af Snæfelli á Brúaröræfum í júlí 2005.,Hörður Kristinsson,is,Unknown
floraislands.is/zostemar.html,floraislands.is/HAPL/zostemar1g.jpg,Marhálmur í Kópavogi árið 1985.,Hörður Kristinsson,is,Unknown
floraislands.is/primustr.html,floraislands.is/HAPL/primustr2b.jpg,Maríulykill í Leifsstaðabrúnum í Eyjafirði árið 1995.,Hörður Kristinsson,is,Unknown
floraislands.is/primustr.html,floraislands.is/HAPL/primustr1b.jpg,Blóm maríulykils í nærsýn í Leifsstaðabrúnum árið 1993.,Hörður Kristinsson,is,Unknown
floraislands.is/alchefil.html,floraislands.is/HAPL/alchevul1b.jpg,Maríustakkur í Leifsstaðabrúnum í Kaupangssveit árið 1994.,Hörður Kristinsson,is,Unknown
floraislands.is/alchefil.html,floraislands.is/HAPL/alcheves1b.jpg,"Hér sjáum við blað af hlíðamaríustakk með úthærðum blaðstilk, sem sést vel ef myndin er stækkuð með því að tvísmella á hana.",Hörður Kristinsson,is,Unknown
floraislands.is/gentiten.html,floraislands.is/HAPL/gentiten1b.jpg,Maríuvendlingur á Haga á Barðaströnd árið 1985.,Hörður Kristinsson,is,Unknown
floraislands.is/genticam.html,floraislands.is/HAPL/genticam1b.jpg,"Marívöndur á Bólstað í Selárdal, Steingrímsfirði árið 1996.",Hörður Kristinsson,is,Unknown
floraislands.is/alchefae.html,floraislands.is/HAPL/alchefae1b.jpg,,Hörður Kristinsson,is,Unknown
floraislands.is/carsalin.html,floraislands.is/HAPL/carsalin1g.jpg,Marstör í Eyjafirði árið 1983.,Hörður Kristinsson,is,Unknown
floraislands.is/cardapet.html,floraislands.is/HAPL/cardapet1b.jpg,Melablóm í Dyngjufjöllum 3. ágúst 1975.,Hörður Kristinsson,is,Unknown
floraislands.is/minuarub.html,floraislands.is/HAPL/minuarub1b.jpg,Melanóra í Hvalfirði 15. júní 1982,Hörður Kristinsson,is,Unknown
floraislands.is/papavrad.html,floraislands.is/HAPL/papavrad1b.jpg,Melasól uppi á Súlum við Akureyri árið 1963.,Hörður Kristinsson,is,Unknown
floraislands.is/papavrad.html,floraislands.is/HAPL/papavrad5b.jpg,Melasól innan um klóelftingu í Fjarðarhornsdal við Kollafjörð 1. ágúst 2006.,Hörður Kristinsson,is,Unknown
floraislands.is/papavrad.html,floraislands.is/HAPL/papavrad4b.jpg,Blóm melasólar í návígi í Fjarðarhornsdal 1. ágúst 2006.,Hörður Kristinsson,is,Unknown
floraislands.is/papavrad.html,floraislands.is/HAPL/papavrad2b.jpg,Hér sjáum við blóm bleika afbrigðisins af melasól (stefánssól) á Árbæ í Reykhólasveit árið 1992,Hörður Kristinsson,is,Unknown
floraislands.is/leymuare.html,floraislands.is/HAPL/leymuare1g.jpg,Melgresi við Sigöldu árið 1985.,Hörður Kristinsson,is,Unknown
floraislands.is/leymuare.html,floraislands.is/HAPL/leymuare2g.jpg,Melgresishólar við Hafrafell í Öxarfirði árið 1978.,Hörður Kristinsson,is,Unknown
floraislands.is/filipulm.html,floraislands.is/HAPL/filipulm1b.jpg,Mjaðjurt í Reykjavík 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/filipulm.html,floraislands.is/HAPL/AN-16751.jpg,Mjaðjurtarblóm í návígi á Arnarhóli í Eyjafjarðarsveit 3. ágúst 2004.,Hörður Kristinsson,is,Unknown
floraislands.is/cassihyp.html,floraislands.is/HAPL/cassihyp1b.jpg,Mosalyng blómstrandi uppi við stein við Bíldsárgil í Kaupangssveit í júní 1963.,Hörður Kristinsson,is,Unknown
floraislands.is/cassihyp.html,floraislands.is/HAPL/cassihyp2b.jpg,Mosalyng á Krókárgerðisfjalli við Öxnadalsheiði 4. júlí 2002.,Hörður Kristinsson,is,Unknown
floraislands.is/cassihyp.html,floraislands.is/HAPL/cassihyp3b.jpg,Aldini af mosalyngi upp úr gamburmosabreiðu við Hvalnes í Fáskrúðsfirði í júlí 2012,Hörður Kristinsson,is,Unknown
floraislands.is/saxifhyp.html,floraislands.is/HAPL/saxifhyp1b.jpg,Þessa mynd af mosasteinbrjóti tók Helgi Hallgrímsson í Gilsgili austan undir Súlum í Eyjafirði árið 1981,Hörður Kristinsson,is,Unknown
floraislands.is/saxifhyp.html,floraislands.is/HAPL/saxifhyp2b.jpg,Mosasteinbrjótur í Reistarárskarði við Eyjafjörð 28. júlí 2006.,Hörður Kristinsson,is,Unknown
floraislands.is/trisepil.html,floraislands.is/HAPL/trisepil1g.jpg,Móalógresi í Kaldrananeshjöllum í Bjarnarfirði 3. ágúst 2006,Hörður Kristinsson,is,Unknown
floraislands.is/trisepil.html,floraislands.is/HAPL/trisepil2g.jpg,"Móalógresi, sama stað.",Hörður Kristinsson,is,Unknown
floraislands.is/minuastr.html,floraislands.is/HAPL/minuastr1b.jpg,"Móanóra í Tjarnarveri, Þjórsárverum í ágúst 1984",Hörður Kristinsson,is,Unknown
floraislands.is/junctrif.html,floraislands.is/HAPL/junctrif1g.jpg,Móasef á Arnarhóli í Kaupangssveit 26. júní 1982,Hörður Kristinsson,is,Unknown
floraislands.is/carrupes.html,floraislands.is/HAPL/carrupes3g.jpg,Móastör í Leifsstaðabrúnum í Kaupangssveit 11. júní 2006.,Hörður Kristinsson,is,Unknown
floraislands.is/carrupes.html,floraislands.is/HAPL/AN-16545.jpg,Móastör í hraun i við Geiteyjarströnd í Mývatnssveit 21. júní 2004,Hörður Kristinsson,is,Unknown
floraislands.is/sparghyp.html,floraislands.is/HAPL/sparghyp1g.jpg,Mógrafabrúsi fljótandi á yfirborði vatns á Haga á Barðaströnd 3. júlí 1985.,Hörður Kristinsson,is,Unknown
floraislands.is/sparghyp.html,floraislands.is/HAPL/sparghyp4g.jpg,"Hér hefur fjarað undan mógrafabrúsanum, en brúsakollarnir sjást vel. Tekið í Grænulág við Dalbæ á Snæfjallaströnd 10. júlí 2010.",Hörður Kristinsson,is,Unknown
floraislands.is/sparghyp.html,floraislands.is/HAPL/sparghyp5g.jpg,Mógrafabrúsi í tjörn á Þingvöllum 16. júlí 2012.,Hörður Kristinsson,is,Unknown
floraislands.is/lychnflo.html,floraislands.is/HAPL/lychnflo1b.jpg,Munkahetta á Svínafelli í Öræfum 15. júlí 2005.,Hörður Kristinsson,is,Unknown
floraislands.is/lychnflo.html,floraislands.is/HAPL/lychnflo2b.jpg,Blóm af munkahettu í návígi.,Hörður Kristinsson,is,Unknown
floraislands.is/cerasalp.html,floraislands.is/HAPL/cerasalp1b.jpg,Músareyra í Hvalfirði árið 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/cerasalp.html,floraislands.is/HAPL/cerasalp3b.jpg,Nærmynd af blómi músareyrans í Leifsstaðabrúnum í Kaupangssveit 21. júní 2005.,Hörður Kristinsson,is,Unknown
floraislands.is/vaccimic.html,floraislands.is/HAPL/vaccimic1b.jpg,Blómstrandi mýraberjalyng við Neslönd í Mývatnssveit árið 1983.,Hörður Kristinsson,is,Unknown
floraislands.is/vaccimic.html,floraislands.is/HAPL/vaccimic2b.jpg,Mýraberjalyng með þroskuðum berjum á Grenivík við Eyjafjörð árið 1981,Hörður Kristinsson,is,Unknown
floraislands.is/epilopal.html,floraislands.is/HAPL/epilopal1b.jpg,Mýradúnurt ofan við Akureyri árið 1963.,Hörður Kristinsson,is,Unknown
floraislands.is/lathypal.html,floraislands.is/HAPL/lathypal1b.jpg,Mýraertur við Fiskilæk í Eyjafjarðarsveit 21. júlí 2002.,Hörður Kristinsson,is,Unknown
floraislands.is/trichcae.html,floraislands.is/HAPL/trichcae1g.jpg,Mýrafinnungur í mýrinni við Urriðakotsvatn vorið 1982,Hörður Kristinsson,is,Unknown
floraislands.is/galiupal.html,floraislands.is/HAPL/galiupal1b.jpg,Hér sjáum við mýramöðru innan um hávaxna stör á Gamla Hrauni við Eyrarbakka í lok júní 2003. Þá var hún ekki enn farin að blómstra.,Hörður Kristinsson,is,Unknown
floraislands.is/galiupal.html,floraislands.is/HAPL/galiupal3b.jpg,Mýramaðra í blómi á sama stað í júlí 2005.,Hörður Kristinsson,is,Unknown
floraislands.is/triglpal.html,floraislands.is/HAPL/triglpal1g.jpg,Mýrasauðlaukur í Þistilfirði 6. ágúst árið 1981.,Hörður Kristinsson,is,Unknown
floraislands.is/juncualp.html,floraislands.is/HAPL/juncualp1g.jpg,Mýrasef í nágrenni Reykjavíkur 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/parnapal.html,floraislands.is/HAPL/parnapal1b.jpg,Mýrasóley við Snartarstað við Kópasker árið 1978.,Hörður Kristinsson,is,Unknown
floraislands.is/parnapal.html,floraislands.is/HAPL/AN-16766.jpg,Nærmynd af blómi mýrasóleyjarí Eyjafirði í ágúst 2004.,Hörður Kristinsson,is,Unknown
floraislands.is/carnigra.html,floraislands.is/HAPL/carnigra2g.jpg,Mýrastör við tjörn í Krossfellsmýri í Skaftártungu sumarið 1986.,Hörður Kristinsson,is,Unknown
floraislands.is/carnigra.html,floraislands.is/HAPL/carnigra1g.jpg,Öx mýrastarar í návígi.,Hörður Kristinsson,is,Unknown
floraislands.is/violapal.html,floraislands.is/HAPL/violapal1b.jpg,Mýrfjóla á Siglufirði árið 1994.,Hörður Kristinsson,is,Unknown
floraislands.is/violapal.html,floraislands.is/HAPL/violapal3b.jpg,Nærmynd af blómi mýrfjólunnar við Geldingsá í Vaðlaheiði 10. júní 2007.,Hörður Kristinsson,is,Unknown
floraislands.is/koeniisl.html,floraislands.is/HAPL/koeniisl1b.jpg,"Naflagras, myndin tekin 1983.",Hörður Kristinsson,is,Unknown
floraislands.is/rumexlon.html,floraislands.is/HAPL/rumexlon1b.jpg,Njóli í Eyjafirði árið 1963.,Hörður Kristinsson,is,Unknown
floraislands.is/rumexlon.html,floraislands.is/HAPL/rumexlon2b.jpg,Hér sjást blóm njólans í Reykjavík árið 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/rumexlon.html,floraislands.is/HAPL/AN-16800.jpg,Hér sjást að lokum aldini njólans á Arnarhóli í Eyjafirði árið 2004. Hér sést vel hvernig þrjú innri blómhlífarblöðin leggjast upp að aldininu þegar það þroskast.,Hörður Kristinsson,is,Unknown
floraislands.is/oxyridig.html,floraislands.is/HAPL/oxyridig1b.jpg,Hér sést ólafssúra vaxa upp úr breiðu af vikurbreyskju (öræfaosti) við Tungnahryggsjökul á Tröllaskaga árið 1987.,Hörður Kristinsson,is,Unknown
floraislands.is/oxyridig.html,floraislands.is/HAPL/oxyridig2b.jpg,Ólafssúra í vegkanti á Bláfjallavegi við Lönguhlíðarhorn.,Hörður Kristinsson,is,Unknown
floraislands.is/cirsihel.html,floraislands.is/HAPL/cirsihel1b.jpg,Breiða af purpuraþistli í Hveragerðií júlí 2005.,Hörður Kristinsson,is,Unknown
floraislands.is/cirsihel.html,floraislands.is/HAPL/cirsihel2b.jpg,Blómakarfa purpuraþistils í návígi.,Hörður Kristinsson,is,Unknown
floraislands.is/cirsihel.html,floraislands.is/HAPL/cirsihel3b.jpg,Stöngulblöð purpuraþistils. Allar myndirnar eru frá Hveragerði.,Hörður Kristinsson,is,Unknown
floraislands.is/vaccivit.html,floraislands.is/HAPL/vaccivit7b.jpg,Blómstrað rauðberjalyng í Vindáshlíð við Berufjörð 14. júlí 2005.,Hörður Kristinsson,is,Unknown
floraislands.is/vaccivit.html,floraislands.is/HAPL/vaccivit8b.jpg,,Hörður Kristinsson,is,Unknown
floraislands.is/knautarv.html,floraislands.is/HAPL/knautarv1b.jpg,Rauðkollur í þéttri breiðu í Glerárgili við Akureyri sumarið 2003.,Hörður Kristinsson,is,Unknown
floraislands.is/knautarv.html,floraislands.is/HAPL/knautarv2b.jpg,Rauðkollur í Glerárgili.,Hörður Kristinsson,is,Unknown
floraislands.is/trifopra.html,floraislands.is/HAPL/trifopra2b.jpg,Rauðsmári á Akureyri 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/trifopra.html,floraislands.is/HAPL/trifopra1b.jpg,Kollar rauðsmárans í návígi.,Hörður Kristinsson,is,Unknown
floraislands.is/carrufin.html,floraislands.is/HAPL/carrufin1g.jpg,Rauðstör við Orravatnsrústir á Hofsafrétti árið 1984,Hörður Kristinsson,is,Unknown
floraislands.is/festurub.html,floraislands.is/HAPL/festurub1b.jpg,"Puntur rauðvinguls 28. júlí 2008 á Arnarhóli í Kaupangssveit. Hér er punturinn með útsprungnum blómum, en þá breiðir hann meira úr sér en bæði fyrir og eftir blómgun",Hörður Kristinsson,is,Unknown
floraislands.is/sorbuauc.html,floraislands.is/HAPL/sorbuauc3b.jpg,Blómstraður reyniviður í garði á Arnarhóli í Kaupangssveit 27. júní 2005.,Hörður Kristinsson,is,Unknown
floraislands.is/sorbuauc.html,floraislands.is/HAPL/sorbuauc4b.jpg,Þroskuð reyniber í garði á Arnarhóli í Kaupangssveit 12. sept. 2006,Hörður Kristinsson,is,Unknown
floraislands.is/sorbuauc.html,floraislands.is/HAPL/sorbuauc5b.jpg,"Hér sjáum við hvernig reyniviðurinn stendur upp úr villtum birkiskógi, stakar plöntur hér og hvar á stangli. Tekið á Fjöllum í Kelduhverfi 3. júlí 2009.",Hörður Kristinsson,is,Unknown
floraislands.is/hieroodo.html,floraislands.is/HAPL/hieroodo1g.jpg,Breiða af reyrgresi í Eyjafirði 26. júní árið 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/hieroodo.html,floraislands.is/HAPL/hieroodo2g.jpg,Nærmynd af punti reyrgresis við Kúalækjargilið á Arnarhóli í Kaupangssveit 13. júní 2006.,Hörður Kristinsson,is,Unknown
floraislands.is/carlache.html,floraislands.is/HAPL/carlache1g.jpg,Rjúpustör við Orravatnsrústir árið 1984.,Hörður Kristinsson,is,Unknown
floraislands.is/carlache.html,floraislands.is/HAPL/carlache2g.jpg,en sú til hægri við Fannhólahrygg á Skaga 25. júní 2010.,Hörður Kristinsson,is,Unknown
floraislands.is/pilosaur.html,floraislands.is/HAPL/pilosaur2b.jpg,Roðafífill í Kúalækjargili við Leifsstaði í Eyjafirði haustið 2000.,Hörður Kristinsson,is,Unknown
floraislands.is/pilosaur.html,floraislands.is/HAPL/pilosaur1b.jpg,Karfa roðafífils í návígi.,Hörður Kristinsson,is,Unknown
floraislands.is/cardiand.html,floraislands.is/HAPL/cardiand1g.jpg,Myndin er tekin árið 1985,Hörður Kristinsson,is,Unknown
floraislands.is/bromuine.html,floraislands.is/HAPL/bromuine1g.jpg,Sandfax í Kjarnaskógi við Akureyri árið 2003,Hörður Kristinsson,is,Unknown
floraislands.is/glauxmar.html,floraislands.is/HAPL/glauxmar1b.jpg,Sandlæðingur við fjöru á Álftanesi á Mýrum.,Hörður Kristinsson,is,Unknown
floraislands.is/myosostr.html,floraislands.is/HAPL/myosostr1b.jpg,Sandmunablóm í Eyjafirði árið 1983. Aldinin eru nánast legglaus.,Hörður Kristinsson,is,Unknown
floraislands.is/myosostr.html,floraislands.is/HAPL/myosostr2b.jpg,Sandmunablóm í Leifsstaðabrúnum í Eyjafjarðarsveit 17. júní 2006.,Hörður Kristinsson,is,Unknown
floraislands.is/myosostr.html,floraislands.is/HAPL/myosostr3b.jpg,"Nærmyndin af blómum sandmunablómsins á Skáldsstöðum í Eyjafjarðarsveit í júní 2011. Blómin eru hvít í miðju, en ekki gul eins og á gleym-mér-ei.",Hörður Kristinsson,is,Unknown
floraislands.is/loisepro.html,floraislands.is/HAPL/loisepro1b.jpg,Sauðamergur við Hölknárgil á Gnúpverjaafrétti við Þjórsá árið 1992,Hörður Kristinsson,is,Unknown
floraislands.is/loisepro.html,floraislands.is/HAPL/loisepro2b.jpg,Sauðamergur í Eldgjá árið 1963.,Hörður Kristinsson,is,Unknown
floraislands.is/loisepro.html,floraislands.is/HAPL/loiseleu4b.jpg,Sauðamergur í Leifsstaðabrúnum í Eyjafirði 11. júní 2006.,Hörður Kristinsson,is,Unknown
floraislands.is/plantlan.html,floraislands.is/HAPL/plantlan1b.jpg,Selgresi undir Eyjafjöllum árið 1983.,Hörður Kristinsson,is,Unknown
floraislands.is/plantlan.html,floraislands.is/HAPL/plantlan2b.jpg,Selgresi skammt frá Reykjalaug í Fnjóskadal 13. júní 2005.,Hörður Kristinsson,is,Unknown
floraislands.is/salixcap.html,floraislands.is/HAPL/salixcap1b.jpg,"Blómstrandi greinar um 11 metra hárrar selju með karlreklum. Tekið í Vaðlareit, Eyjafirði 7. maí 2006.",Hörður Kristinsson,is,Unknown
floraislands.is/salixcap.html,floraislands.is/HAPL/salixcap2b.jpg,Blómstrandi karlreklar seljunnar í návígi á Akureyri 26. apríl 2007.,Hörður Kristinsson,is,Unknown
floraislands.is/salixcap.html,floraislands.is/HAPL/salixcap3b.jpg,Blómstrandi kvenreklar seljunnar í návígi á Akureyri 26. apríl 2007.,Hörður Kristinsson,is,Unknown
floraislands.is/cardioec.html,floraislands.is/HAPL/cardioec1g.jpg,Blómstrandi kvenblóm á sérbýlisstörvorið 1982,Hörður Kristinsson,is,Unknown
floraislands.is/cardioec.html,floraislands.is/HAPL/cardioec2g.jpg,Blómstrandi karlblóm á sérbýlisstörvið Urriðakotsvatn vorið 1982,Hörður Kristinsson,is,Unknown
floraislands.is/cardioec.html,floraislands.is/HAPL/cardioec3g.jpg,Nærmynd af aldinum á kvenaxi sérbýlisstarar síðsumars 1982 í nágrenni Reykjavíkur,Hörður Kristinsson,is,Unknown
floraislands.is/ranunaur.html,floraislands.is/HAPL/ranunaur2b.jpg,Stofnblöð sifjarsóleyjar gægjast upp úr grjótskriðu í suðurhlíðum Torfnafjalls við Siglufjarðarskarð 19. og 20. júní 2007.,Hörður Kristinsson,is,Unknown
floraislands.is/ranunaur.html,floraislands.is/HAPL/ranunaur3b.jpg,Hér sjást bæði stofnblöð og stöngublöð sifjarsóleyjar í hlíð Kerlingarfjalls við Njarðvík eystra 10. júlí 2008. Krónublöðin eru fallin af blóminu.,Hörður Kristinsson,is,Unknown
floraislands.is/ranunaur.html,floraislands.is/HAPL/ranunaur4b.jpg,Blóm sifjarsóleyjar stendur hér upp úr grjótskriðu í hlíðum Kerlingarfjalls við Njarðvík eystra.,Hörður Kristinsson,is,Unknown
floraislands.is/epiloang.html,floraislands.is/HAPL/epiloang1b.jpg,Sigurskúfur í Reykjavík árið 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/achilpta.html,floraislands.is/HAPL/achilpta1b.jpg,Silfurhnappur á Akureyri 1982.,Hörður Kristinsson,is,Unknown
floraislands.is/alchewic.html,floraislands.is/HAPL/alchewic1b.jpg,Silfurmaríustakkur 24. júlí 2006 í Leifsstaðabrúnum í Eyjafirði.,Hörður Kristinsson,is,Unknown
floraislands.is/piceasit.html,floraislands.is/HAPL/piceasit1b.jpg,Sitkagreni á Arnarhóli í Eyjafirði vorið 2005.,Hörður Kristinsson,is,Unknown
floraislands.is/piceasit.html,floraislands.is/HAPL/piceasit2b.jpg,"Hér sjáum við nærmynd af brumhlífunum, sem hlífa brumunum yfir veturinn.",Hörður Kristinsson,is,Unknown
floraislands.is/piceasit.html,floraislands.is/HAPL/piceasit6b.jpg,"Hér má sjá karlrekla sitkagrenisins, hlaðna frjókornum. Tekið á Arnarhóli í maí 2011.",Hörður Kristinsson,is,Unknown
floraislands.is/larixsib.html,floraislands.is/HAPL/larixsib1g.jpg,Hér sjáum við lerki með unga kvenköngla skömmu eftir laufgun að vori.,Hörður Kristinsson,is,Unknown
floraislands.is/larixsib.html,floraislands.is/HAPL/larixsib1.jpg,Hér eru nýblómstraðir kvenkönglar lerkis snemma að vori rétt fyrir laufgun.,Hörður Kristinsson,is,Unknown
floraislands.is/larixsib.html,floraislands.is/HAPL/larixsib3b.jpg,"Hér sjáum við nokkra sjálfsána lerkirunna í klettum í Leifsstaðabrúnum í Kaupangssveit, 25. maí 2008.",Hörður Kristinsson,is,Unknown
floraislands.is/calliham.html,floraislands.is/HAPL/calliham1b.jpg,Síkjabrúða í Loðmundarfirði árið 1992.,Hörður Kristinsson,is,Unknown
floraislands.is/calliham.html,floraislands.is/HAPL/calliham4b.jpg,Síkjabrúða í Laugarbólsdal við Djúp 1. ágúst 2006.,Hörður Kristinsson,is,Unknown
floraislands.is/myrioalt.html,floraislands.is/HAPL/myrioalt1b.jpg,Síkjamari í tjörn við Gauksstaði á Skaga 23. júlí árið 2000.,Hörður Kristinsson,is,Unknown
floraislands.is/myrioalt.html,floraislands.is/HAPL/myriopalt4b.jpg,"Blóm síkjamara rétt ofan vatnsborðs í brautarskurði innst í Ísafirði við Djúp, myndin tekin 2. ágúst 2006",Hörður Kristinsson,is,Unknown
