taxonID,description,type,creator,language,license
http://www.floraislands.is/potenere.html,"minnir ofurlítið á gullmuru, hefur handskipt blöð eins og hún, en fjórdeild gul blóm, og er grennlulegri í vaxtarlagi. Engjamuran er mjög sjaldgæf á Íslandi, hefur aðeins fundizt á einum stað villt. Hún vex við jarðhita við Kirkjuból í Reykjarfirði nyrðri á Ströndum. Líklegt er að hún hafi verið flutt þangað af manna völdum fyrr á öldum. Annars staðar hefur engjamuran aðeins fundizt sem nýlegur, óstöðugur slæðingur. Engjamuran er fremur smávaxin jurt með þykkan jarðstöngul. Blómin eru fjórdeild, 12-15 mm í þvermál, krónublöðin eru gul, oft með dökkgulum bletti neðst við nöglina, aðeins lengri en bikarblöðin sem eru þríhyrnd, oddmjó. Utanbikarflipar eru lensulaga, allur bikarinn hærður. Allmargir fræflar og frævur. Laufblöðin eru stilklaus, þrískipt, smáblöðin gróftennt eða sepótt að framan, strýhærð, axlablöðin stór og gróftennt framan. Þau koma oft fyrir eins og hluti af blöðkunni sem þá sýnist fimmskipt. Stöngullinn er sívalur, strýhærður. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/potenpal.html,"er algeng í mýrum á láglendi um allt land. Hún hefur fimmfingruð blöð og dumbrauð blóm með mörgum frævum á kúptum blómbotni. Frævurnar verða síðar að rauðum hnetum svo að aldinið líkist jarðarberjum. Engjarósin fer lítið upp fyrir 5-600 m í fjalllendi. Blóm engjarósarinnar eru fimmdeild. Bikarblöðin eru stór (8-12 mm), dumbrauð, oddmjó. Krónublöðin eru miklu styttri (4-5 mm), rauð og oddmjó. Fræflar eru margir með dumbrauðar frjóhirslur. Margar litlar frævur á kúptum blómbotni. Blöðin eru stakstæð, fjöðruð með 5 (sjaldan 7) oddbaugóttum eða öfugegglaga, reglulega tenntum smáblöðum sem eru svo þéttstæð að blöðin virðast stundum fremur fingruð en fjöðruð, ljósgrágræn, hærð á neðra borði, axlablöðin eru löng, vaxin upp á miðjan blaðstilkinn. Engjarósin var áður oft nefnd fimmfingrajurt eftir blöðkunum. . .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/gentidet.html,"er allvíða á árbökkum nærri sjó og á sjávarbökkum eða sjávar-fitjum. Hann vex sjaldan langt inni í landi og er nær eingöngu á láglendi. Hæst hefur hann verið skráður í 340 m í Víðikeri í Bárðardal. Hann hefur stærri blóm en aðrar íslenzkar jurtir af maríuvandarætt. Engjavöndur er fremur sjaldséður á Suðurlandi, ófundinn frá Ölfusá austur að Hornafirði. Engjavöndurinn er einær til tvíær, hárlaus jurt. Krónan er pípulaga, allstór, 2,5-5 sm á lengd, 1-1,5 sm í þvermál efst, fjólublá, oftast fjórdeild, en stundum fimmdeild, ginleppalaus og snýr upp á sig í lokuðum blómum. Bikarinn er 2-3 sm á lengd, oftast með fjórum, löngum og oddmjóum flipum. Fræflar eru 4. Ein tvíblaða fræva sem myndar sívalt, aflangt hýði. Stöngullinn er stinnur og uppréttur, gáróttur, myndar stundum allmarga hliðarstöngla neðst sem eru einnig uppréttir og álíka gildir og aðalstöngullinn. Blöðin eru mjóöfugegglaga eða lensulaga, heilrend, 2-3 sm á lengd. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/epilolat.html,"hefur stærst blóm af íslenzku dúnurtunum. Hún vex mest á malarkenndum áreyrum, ekki sízt inn á hálendinu eða meðfram ám sem þaðan koma. Stöku sinnum finnst hún einnig í klettum, einkum í árgljúfrum. Í seinni tíð er hún einnig farin að vaxa í vegbrúnum, afleiðing af því að Vegagerðin er farin að nýta efni af áreyrum í ofaníburð. Eyrarrósin nær víða upp í 900 m hæð á hálendinu, hæst skráð á Steinþórsfelli í Esjufjöllum í 1000 m hæð. Blóm eyrarrósarinnar eru fjórdeild, 3-4 sm í þvermál, yfirsætin. Krónublöðin eru rauð, öfugegglaga. Bikarblöðin eru dökkrauð, lensulaga, oddmjó, gis- og stutthærð. Fræflar eru 8. Ein fjórblaða, afar löng (3-6 sm), fíndúnhærð, rauð fræva með einum stíl. Þar sem blómið er yfirsætið, er frævan undir blómhlífinni og lítur út sem gildur blómleggur. Laufblöðin eru gagnstæð, lensulaga, snögghærð, heilrend eða með óglöggar, gisnar tennur, 20-40 mm löng og 4-10 mm á breidd. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/belliper.html,"er smávaxin fífiltegund, körfurnar minna ofurlítið á baldursbrá, en eru miklu minni. Gular pípukrónur eru í miðju körfunnar, en hvít eða ofurlítið bleikleit jaðarblóm umhverfis. Fagurfíflar eru mjög algengir í grasflötum víða í nágrannalöndum okkar, en hafa lítið náð að nema land á Íslandi, en eru ofurlítið ræktaðir til skrauts. Þeir hafa þó numið land á stöku stað í grasflötum í lóðum, t. d. í miðbæ Siglufjarðar, í Hrísey, og einnig á Neskaupstað, Eskifirði og Reyðarfirði, svo og á fáeinum stöðum á Vestfjörðum og í Vestmannaeyjum. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/hieraalp.html,"er einn af undafíflunum, fremur lágvaxinn fífill með hlutfallslega stóra körfu miðað við aðra undafífla. Hann er algengur um allt landið, bæði á láglendi og til fjalla upp í a. m. k. 800 m hæð. Blóm fellafífils eru í 2,5-3,5 sm breiðri, oftast aðeins einni körfu, öll tungukrýnd, fagurgul. Fræflar eru fimm í hring utan um stílinn sem er gulleitur með klofið fræni. Reifablöðin eru grænsvört, kafloðin með löngum, hvítum broddhárum á svörtum fæti. Stöngullinn er lítið eða ekki greindur, dökkur, oft með einu blaði, kafloðinn samskonar broddhárum og reifarnar, og svörtum kirtilhárum á milli. Blöðin eru annars stofnstæð, öfugegglaga, oddbaugótt eða lensulaga, ofurlítið tennt, dragast jafnt saman að stilknum. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/parisqua.html,"er allstórvaxin jurt sem vex í skóglendi, hraunsprungum og innan um stórvaxinn gróður í friðuðum hólmum. Ferlaufungur er sjaldgæfur og er friðaður samkvæmt náttúruverndarlögum. Hann er einna algengastur á Suðvesturlandi, Vestfjörðum og Þingeyjarsýslu. Aðeins er vitað um hann á láglendi neðan 300 m. Upp af láréttum jarðstöngli ferlaufungsins vaxa uppréttar hliðargreinar, hver um sig með fjórum, kransstæðum blöðum og einu blómi í toppinn. Blómið er fjórdeilt. Bikarblöðin eru lensulaga, oddmjó, græn, 2-3 sm á lengd og4-5 mm breið. Innri blómhlífarblöðin eru talsvert styttri, gulgræn, striklaga. Fræflar eru átta með löngum, gulum frjóhirslum. Frævan er dökkfjólublá en dökknar meir og verður að eitruðu beri við þroskun. Blöðin eru oddbaugótt-öfugegglaga, 5-8 sm löng og3-4 sm á breidd ef þau ná fullri stærð, bogstrengjótt, svo til heilrend. . .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/digitisc.html,"er nýr landnemi á Íslandi. Það var fyrst greint frá þessu grasi árið 1969, en þá fannst það sem slæðingur í gróðurhúsum í Hveragerði (sbr. Ingólf Davíðsson í Náttúrufræðingnum 37 bls. 193 og 40 bls. 131, þar nefnt fingurhirsi og fingurax). Nú hefur það hins vegar numið land utan dyra á slóðum ferðamanna við Gunnuhver á Reykjanesi, breiðist ört út þar sem jarðhita gætir og orðið ílent. Rannveig Thoroddsen veitti fingragrasinu fyrst athygli við gróðurrannsóknir á jarðhitasvæðinu árið 2005. Þetta gras er mjög auðþekkt frá öllum íslenzkum grösum, það hefur fremur stutt og breið blöð sem liggja þétt með jörðu. Blómin eru í mjóum, striklaga puntum sem allir greinast út frá sama stað, standa 2-6 saman, um 2-4 sm á lengd. Blómin eru fest tvö og tvö við hvern lið, annað á stuttum en hitt á nokkru lengri legg og leggst því ofar á puntgreininni. Axhlífarnar eru ljós gráar, loðnar, með fimm taugum sem oft eru fjólubláar á litinn. Eitt fræ myndast í hverju blómi, það er flatt, oddbaugótt, dökk brúnt og um tveir mm á lengd en einn á breidd. Puntur fingragrassins er jarðlægur eins og blöðin, og þolir því vel traðk ferðamanna sem auðveldlega bera fræin um nágrennið. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/carnardi.html,"er smávaxin stör sem vex á melum og rindum hátt til fjalla, mest frá 600 upp í 1100 m hæð. Hún er sjaldgæf, einkum fundin á hálendinu norðan jökla, og á fjöllum við Eyjafjörð. Hæstu fundarstaðir eru á Mannshrygg í Hlíðarfjalli við Akureyri í 1140 m (Lid) og í Kaldbak við Eyjafjörð í 1120 m. Finnungsstör ber oftast aðeins eitt stutt ax, sjaldnar tvö. Karlblóm eru efst í axinu. Axhlífarnar eru ljósbrúnar, himnukenndar; hulstrið ljósbrúnt, mjókkar jafnt upp í trjónu. Frænin eru tvö. Stráin eru sívöl. blöðin þráðmjó, sívöl neðan til og grópuð, þrístrend í endann, oft á hæð við eða hærri en axið. Hún vex í toppum með þéttstæðum blaðslíðrum og oft bogsveigðum stráum og blöðum. Finnungsstör á aðalheimkynni sín á landræna svæðinu norðan jökla. Samkvæmt útbreiðslukortum virðist mega greina þrjú meginsvæði: Háfjöllin báðum megin Eyjafjarðar þar sem hún vex einkum á fjallstoppum eða uppi á veðurbörðum hryggjum, og svo hálendið suður við jökla frá Austari Jökulsá austur fyrir Skjálfandafljót, og að lokum hálendið umhverfis Herðubreið og Möðrudal inn í Krepputungu, Kverkfjöll og austur í Brúardali. Á hálendinu getur hún verið bæði á sléttum, stöðugum melum, eða uppi á fjallshryggjum. Tegundin leynist vel, svipar fljótt á litið til þursaskeggs þar sem hún er óblómguð, og fáir sem þekkja hana. Því gætu auðveldlega átt eftir að koma fram fleiri fundarstaðir sem tengja þessi svæði saman. Samtals hefur finnungsstörin fundizt á um 50 stöðum í 35 10 x 10 km reitum.",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/nardustr.html,"er grastegund sem vex í grasi vöxnum snjódældum frá láglendi upp í 600-700 m hæð. Hann er víða algengur út til hafsins, en vantar eða er sjaldgæfur lengra inni í landi. Finnungurinn er auðþekktur frá öllum öðrum grösum á hinu sérkennilega, bláleita, einhliða axi; þ. e. blómin eru öll í beinni röð öðrum megin á axinu. Finnungurinn vex í þéttum toppum. Blómin eru í bláleitu, einhliða, örmjóu, 3-5 sm löngu axi efst á stráinu. Smáöxin eru einblóma, legglaus. Axagnir vantar eða eru örsmáar. Neðri blómögn stinn, bláleit, broddydd, 7-10 mm löng. Blöðin eru í þéttum, stinnum toppum, þráðmjó (0,5-1 mm), grópuð, snörp, með uppvísandi broddum, og með móleitum, þéttum, 2-3 sm löngum slíðrum neðst. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/juncuger.html,"er stórvaxið sef sem vex gjarnan í þéttum breiðum. Stoðblaðið er styttra en blómskipanin. Það vex að jafnaði aðeins við sjávarstrendur og hefur skriðula jarðstöngla. Fitjasefið er mjög sjaldgæft á Íslandi, aðeins fundið á tveim stöðum, í Leiruvogi í Mosfellsbæ og á Knarrarnesi við Eyjafjörð. Fundarstaðirnir og hin takmarkaða útbreiðsla gætu verið vísbending um að sefið hafi borizt til landsins með skipakomum fyrr á öldum, þótt um það verði ekki fullyrt. Fitjasefið er hátt og grannvaxið sef með allmörgum fáblóma blóm-hnoðum. Það vex í breiðum með skriðulum jarðstönglum. Blómhlífin er sexblaða. Blómhlífarblöðin eru rauðbrún, stundum græn við mið-taugina, snubbótt í endann. Fræflar eru sex með gula frjóhnappa, ein rauð fræva. Aldinið er dökkbrúnt, á lengd við blómhlífina eða aðeins styttra. Blöðin eru grönn, rennulaga eða nær sívöl. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/eleocqui.html,"eða fitjafinnungur er smávaxið skúfgras sem oft vex á votum, þunnum jarðvegstorfum yfir klöppum, snögggrónum mýrarhöllum og lækjar-bökkum. Algengar fylgitegundir eru broddastör og hárleggjastör. Hann er víða um land allt, en ekki mjög algengurFitjaskúfur hefur eitt örstutt (5-7 mm), dökkbrúnt ax á stráendanum. Axhlífarnar eru dökkbrúnar, egglaga, odddregnar með breiðum himnufaldi. Sex burstar eru í stað blómhlífar. Þrír fræflar, frævan með þrem frænum. Aldinið eru lítil, þrístrend, gulleit hneta, um 2 mm á lengd. Stöngullinn er blöðkulaus, með rauðbrúnum slíðrum neðan til. Blöðin eru stofnstæð, sívöl, grópuð eða gárótt. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/campauni.html,"er ein af fágætustu gersemum Íslands. Hún vex aðeins hátt uppi á fjöllum, og ekki á hvaða fjalli sem er. Til skamms tíma var hún aðeins þekkt á nokkrum fjöllum beggja megin Eyjafjarðar, Skagafjarðarmegin á Tröllaskaga, og á Vatnsdalsfjalli í Húnavatnssýslu, þar til Kristín Aðalsteinsdóttir frá Skjaldfönn kom upp um fyrsta fundarstað hennar á Vestfjörðum. Hún líkist ofurlítið bláklukku, en er smávaxnari og hefur minni, grennri og dökkblárri klukku. Fjallabláklukkan vex oftast í frá 600 til 900 m hæð, hæst skráð á Kirkjufjalli við Hörgárdal í 1070 m og lægst í Skjaldfannarfjalli við Kaldalón í um 350 m hæð. Króna fjallabláklukkunnar er dökkblá, klukkulaga, töluvert minni en á bláklukku og hlutfallslega þrengri, 1,5-1,8 sm á lengd. Bikarinn er loðinn, skarpstrendur, 1-1,2 sm á lengd, klofinn þriðjung niður, svarblár eða svartur, fliparnir oddmjóir. Fræflar eru fimm, frænin þrjú. Blöðin eru hárlaus, þau neðstu stilkuð, öfugegglaga eða langspor-baugótt, en ofar á stönglinum eru þau stilklaus, lensulaga eða nær striklaga. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/diapelap.html,"er fremur sjaldgæf jurt sem aðeins vex til fjalla á norðanverðu landinu. Hún hefur smávaxin, skinnkennd blöð sem mynda þófa í sverðinum. Fjallabrúðan vex einkum á brúnum og bungum sem standa að mestu upp úr snjó á veturna. Blóm fjallabrúðunnar eru 10-12 mm í þvermál. Krónublöðin eru hvít. Bikarblöðin eru snubbótt, gulgræn eða rauðmenguð með mjóum himnujaðri. Fræflar eru 5, frævan þríblaða með einum löngum stíl. Blöðin eru í þéttum hvirfingum, oft á mörgum, blómlausum blaðsprotum, heilrend, aflöng eða spaðalaga, sígræn, fremur þykk og skinnkennd, hárlaus og með niðurbeygðum jöðrum, 5-10 mm á lengd, sígræn. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/veronalp.html,"er algeng um land allt til fjalla, einkum í 300-1100 m hæð. Hana vantar víða á láglendi, einkum í snjóléttari sveitum. Hæstu fundarstaðir fjalladeplu sem vitað er um á Íslandi eru á Hvannadalshrygg í 1460 m, og uppi á Staðargangnafjalli við Tungnahryggsjökul í 1380 m. Blóm fjalladeplunnar eru 3-5 mm í þvermál, í stuttum klasa, dökkblá, leggstutt. Krónublöðin eru misstór. Bikarblöðin eru dökk-blágræn eða svarblá, með grófum, hvítum randhárum. Fræflar eru tveir, ein fræva með einum stíl. Aldinið 4-6 mm á lengd, oftast hárlaust, sýlt í endann og með örstuttum (1mm) stíl. Stöngullinn er blöðóttur. Blöðin eru oddbaugótt eða öfugegglaga, randhærð neðan til, ofurlítið sljótennt, stilklaus eða stilkstutt. Af fjalladeplu eru tvö afbrigði eða deilitegundir: subsp. alpina með hárlaus aldini, en subsp. pumila með kafloðin. Báðar eru nokkuð algengar. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/epiloana.html,"er lítil fjallajurt, sem oftast er með kengboginn stöngul um blómgunartímann. Síðar réttir hún sig upp, og er þá ekki eins auðþekkt frá öðrum dúnurtum. Hún vex mest frá 350 til 1000 m hæðar og er helzt í rökum snjódældum og við fjallalækiBlóm fjalladúnurtarinnar eru rauð, 5-7 mm á stærð. Bikarinn er oftast rauður. Fræflar eru fjórir. Ein fjórblaða fræva með einu óskiptu fræni; frævan er undir yfirsætnu blóminu eins og væri hún framhald stöngulsins, klofnar í fjórar ræmur við þroskun. Fræin með hvítum svifhárum. Stöngullinn er tvíhliðhærður, oftast kengboginn um blómg-unartímann, en réttir sig stundum upp þegar aldinið þroskast. Blöðin eru gagnstæð, öfugegglaga, oddbaugótt eða lensulaga, oftast snubbótt í endann, 1-1,5 sm á lengd, og 3-6 mm á breidd, oftast aðeins tennt, stundum nær heilrend. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/phleualp.html,"eða skollapuntur er algengt um allt land frá láglendi upp í meir en 700 m hæð. Það vex í hvömmum, lækjagiljum og í dældum til fjalla. Fjallafoxgras hefur sérkennilega uppblásið slíður neðan við stöngulblaðið, og þekkist á því frá vallarfoxgrasi sem mikið er ræktað í túnum. Smáöx fjallafoxgrassins eru mörg þétt saman í 2-4 sm löngum, axleitum punti. Axagnirnar eru broddyddar, sú efri tvöfalt lengri en sú neðri. Fræflar eru aðeins tveir. Frænið er klofið. Önnur blómögnin er með langri baktýtu sem stendur út úr smáaxinu. Blöðin eru flöt, 3-6 mm breið. Stráið er stutt, sívalt, gárað; blaðgrunnurinn oft fjólubláleitur við slíðurmótin; útstæð hár við slíðurhimnuna. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/cerasarc.html,"er sjaldan á láglendi, en algeng hátt til fjalla. Að jafnaði er hún algeng eftir að komið er upp í 700 m hæð. Hún líkist mjög músareyra, sem er algengt frá láglendi upp í sömu hæð og fjallafræhyrnan. Helztu einkenni sem greina hana frá músareyra eru breiður og ávalur bikarbotn, breiðari bikarblöð með ávalari oddi, fagurgrænni litur og minni loðna á blöðum, og heldur styttri krónublöð. Fjallafræhyrnan er fjölær jurt með marga jarðlæga eða uppsveigða blaðsprota og blómstöngla. Stönglarnir eru loðnir, einkum þéttloðnir efst. Blómin eru fimmdeild, 1-1,5 sm í þvermál. Krónublöðin eru hvít, klofin í endann, oftast um þriðjungi lengri en bikarblöðin. Bikarblöðin eru 6-8 mm löng, egglaga eða breiðlensulaga, odddregin, kirtilhærð, himnurend. Fræflar eru tíu, ein fræva með fimm stílum. Aldinið er um 8-10 mm langt tannhýði með tíu tönnum. Fræin eru gulbrún, um 1 mm í þvermál. Bikarinn, bikarblöðin og aldinið öll hlutfallslega styttri og breiðari en á músareyra. Laufblöðin eru gagnstæð, stilklaus, öfug-egglaga eða oddbaugótt, 0,8-1,5 sm löng og 4-8 mm breið, töluvert loðin, einkum á röndunum. Fjallafræhyrnan vex í skriðum, á melum og rindum hátt til fjalla. Hún berst stöku sinnum með ám niður undir láglendi. Algengustu hæðarmörk eru frá um 700 m hæð upp í 1300-1400 m. Nyrzt á landinu finnst hún stundum miklu neðar, niður í 100-200 m hæð, og stöku sinnum berst hún með ám frá fjöllum niður á eyrar á láglendi. Hæstu fundarstaðir eru í Snæfelli í 1520 m hæð, suðvestan í Tungnafellsjökli í 1400-1510 m hæð og á Hvannadalshrygg í 1460 m hæð. Hún er útbreidd um allt landið þar sem fjöll eru nægilega há. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/erigeuni.html,"er töluvert styttri en jakobsfífillinn, og vex eingöngu til fjalla. Karfan hefur útstæðari reifablöð að neðan og er hlutfallslega stærri. Blómakörfur fjallakobbans eru um 1,5 sm í þvermál. Jaðarblómin eru hvít eða rauðbleik. Hvirfilblómin eru gulleit. Reifablöðin sem lykja um körfuna eru dökkfjólublá, einkum í endann, odddregin, hvítloðin, þau neðstu oft áberandi útstæð. Stöngullinn er loðinn, stöngulblöðin lensulaga, sum stofnblöðin spaðalaga eða öfugegglaga á vængjuðum stilk. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/centamon.html,"er fjölær jurt sem ræktuð hefur verið í görðum til skrauts. Hún er einna harðgerðust af þeim tegundum ættkvíslarinnar sem hér hafa verið ræktaðar, og hefur á féinum stöðum breiðst nokkuð út og haldist við án umhirðu. Tegundin líkist flauelskornblómi, sem er rauðbleikt á litinn og hefur lengi verið í ræktun, en dreifist minna en fjallakornblómið og er ekki eins harðgert. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/trisespi.html,"vex í móum og á melum frá láglendi upp til fjalla þar sem það nær meir en 1200 m hæð. Hæstu fundarstaðir þess eru í fjalllendi Tröllaskagans í 1300 m á Tungnahrygg, Glerárdalshnjúk og Rimum við Svarfaðardal. Á miðhálendinu vex það bæði á melum, rindum og jökulmórenum. Það er algengt um allt land. Það hefur áberandi hærða stöngla, og punturinn er brúnleitur, oft með sterkum fjólubláum blæ. Náskyld tegund er móalógresi sem oft er heldur stórvaxnara og hefur ekki þennan fjólbláa blæ á puntinum. Puntur fjallalógresisins er grannur, axleitur, 2-4 sm á lengd, fjólublár eða grágrænn. Smáöxin eru tvíblóma. Axagnirnar eru 3,5-4,5 mm á lengd, grænar neðan til, fjólubláar ofan og himnurendar, oddmjóar; neðri blómögnin er með langri, útsveigðri baktýtu, festri ofan við miðju. Axagnir og blómagnir eru hárlausar, að undanskildum smábroddum á kili. Stráin og blaðslíðrin eru þéttloðin. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/antenalp.html,"er fremur smávaxin jurt með smáum, gráloðnum, oddbaugóttum blöðum. Hún vex stundum hátt til fjalla (hæst 1070 m á Kirkjufjalli við Hörgárdal), en er einstöku sinnum einnig á melum á láglendi. Hún er fremur sjaldgæf og finnst aðeins á hinu landræna svæði hálendisins norðan jökla og um austanvert norðurland. Hún líkist fljótt á litið grámullu sem er miklu algengari, en hefur breiðari blöð og vex ekki í snjódældum. Blómin eru í smáum körfum eins og á grámullu, enda báðar af körfublómaætt. Blóm fjallalójurtarinnar eru einkynja í sérbýli, mörg saman í litlum (5 mm), þéttstæðum körfum sem líkjast brúsk af gráum hárum. Reifablöðin eru 3-5 mm löng, græn við fótinn en brúnleit eða svarbrún ofan til, lensulaga. Krónan er gul á karlblómum, purpurarauð á kvenblómum, hárfín (0,1 mm), 3-4 mm á lengd, umkringd fjölmörgum hvítum hárum (svifkrans). Stíllinn stendur upp úr krónupípunni á kvenblómunum og frænið er klofið. Stöngullinn er lóhærður, blöðóttur; flest blöðin eru stofnstæð í hvirfingu, frambreið(2-3 mm) með stuttum broddi í endann. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/minuabif.html,"er smávaxin, græn jurt af hjartagrasætt með hvítum blómum. Hún vex til fjalla, í snögggrónu landi eða flögum. Hana má þekkja frá hinum nórunum á grænum bikarblöðum, snubbóttum í endann. Fjallanóran er mjög harðgerð og finnst oft ofan 1000 m, hæst skráð í 1460 m hæð í Hvannadalshnjúk í Öræfum. Fjallanóran er smávaxin, fjölær jurt með græna, upprétta blómstöngla. Blómin eru 4-6 mm í þvermál, fimmdeild. Krónublöðin eru hvít, upprétt neðan til en breiða úr sér efst, lítið eitt innskorin að framan. Bikarblöðin eru að mestu græn, stundum lítið eitt fjólubláleit í endann, snubbótt að framan en oft íhvolf eins og hetta í endann. Fræflar eru tíu, ein fræva með þrem til fjórum stílum, verður að hýðisaldini sem klofnar í 3-4 tennur við þroskun. Fræin eru gulbrún, 0,6-0,7 mm í þvermál. Blöðin eru gagnstæð, mjó­lensulaga eða striklaga, oddmjó, oftast græn. Fjallanóran er fremur auðþekkt frá hinum nórunum, bæði á snubb-óttum, grænum bikarblöðum, og einnig er öll plantan að jafnaði græn en ekki rauðbrún. Þá er lögun blómanna einnig önnur, krónan niðurmjó en útbreidd að ofan. Miðað við kræklana eru bikarblöðin aflengri á fjallanóru, aldinið einnig lengra og klofnar í þrjár tennur í toppinn við þroskun, en ekki 4-6 eins og á kræklunum. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/deschalp.html,"er skyldur snarrótarpunti, en vex einkum til fjalla. Hann finnst þó einnig á láglendi sums staðar á landinu, og vex þá einkum í blautu landi, bæði blautu mólendi og meðfram lækjum í klettabeltum. Hann þekkist frá snarrótarpunti einkum á því að punturinn er ætíð blaðgróinn og ljósari á litinn. Hann myndar heldur ekki eins stórar og kringlóttar þúfur og snarrótarpunturinn. Blöð hans eru álíka snörp og djúpgárótt langseftir eins og á snarrótarpunti, og virðast hvítröndótt þegar horft er í gegn um þau á móti birtu. Smáöx fjallapuntsins eru tvíblóma, það efra blaðgróið. Axagnirnar eru 4-7 mm á lengd, himnukenndar. Neðri axögnin er eintauga, sú efri þrítauga. Neðri blómögn hefur baktýtu, löng hár eru umhverfis blóm­agnirnar. Blöðin eru 2-4 mm breið, mjög snörp, skarprifjuð. Slíðurhimnan 5-6 mm löng. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/sibbapro.html,"er algengur til heiða og fjalla á öllu landinu, alloft upp að 1100 m hæð. Hæst er hann skráður á Litlahnjúk við Svarfaðardal í 1220 m. Á láglendi finnst hann aðeins þar sem snjóþungt er. Hann vex í dældum þar sem snjór liggur lengi fram eftir vetri og vori, og deilir gjarnan því svæði með grámullu. Blóm fjallasmára eru 5-7 mm í þvermál, fimmdeild. Krónublöðin eru ljósgul, mjó og tungulaga, styttri en bikarblöðin sem eru græn og odddregin með mjóum utanbikarflipum á milli. Fræflar eru 5, frævur oft 8-20. Stöngullinn er jarðlægur, sterklegur. Blöðin eru stilklöng, gishærð, þrífingruð, hvert smáblað þrítennt í endann, sjaldnar með fjórar til fimm tennur. ─ Fjallasmárinn er ásamt grámullu (330) ein fastasta einkennistegund snjódælda á Íslandi. Oftast vaxa þessar tegundir báðar saman, og aðeins þar sem snjór liggur samfellt á vetrum. Í snjóléttum landshlutum finnast þær niður í 350-400 m hæð, og upp í 800- 1000 m. Í mjög snjóþungum héruðum eru þær oft mikið á láglendi, allt niður að sjávarmáli. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/carnorve.html,"er algeng um landið nema á Suðurlandi, þar fremur sjaldséð. Hún vex í mólendi og rökum flögum bæði á láglendi og til fjalla upp að 700 m. Hæstu fundarstaðir hennar eru í 780 m við Kiðagilsdrög, og á nokkrum stöðum á Hofsafrétti í 720-750 m hæðFjallastörin er beinvaxin, upprétt, oftast með þrjú nær legglaus öx þétt saman. Toppaxið er stærst og eru karlblómin öll neðst í því. Axhlífar eru dökkbrúnar eða svartar, odddregnar. Hulstrin eru brún, með hrjúfu yfirborði, eða jafnvel smábroddótt, odddregin eða stutttrýnd. Frænin eru þrjú. Stráin eru þrístrend. Blöðin eru 1,5-3 sm, kjöluð eða flöt, snarprend. .",distribution,Hörður Kristinsson,is,Unknown
http://www.floraislands.is/poaalpin.html,"er algengt um allt land nema á láglendi Suðurlands, þar fremur fáséð. Það vex í mólendi, klettum og á melum og í fjalllendi allt upp fyrir 1500 m hæð. Fjallasveifgrasið er oft blaðgróið (sbr. mynd hér til hliðar), en ekki alltaf. Blöðin á fjallasveifgrasinu eru bátlaga fremst við oddinn eins og á fleiri sveifgrösum, en þekkjast vel á því hvað þau eru stutt og breið (sjá mynd) miðað við hinar tegundirnar eins og t. d. vallarsveifgras. Fjallasveifgrasið hefur keilulaga punt, stundum mikið blaðgróinn, 2-8 sm langan, fjólubláleitan eða rauðleitan. Smáöxin eru tví- til fimm-blóma, axagnimar eru 3-4 mm með skörpum kili, oftast fjólubláar, þrítauga. Neðri blómagnirnar eru grænar neðst, fjólubláar ofan til, himnurendar. Blöðin á stráinu eru tiltölulega stutt og breið, oddurinn í lögun eins og stefni á bát. Slíðurhimnan er oft um 2 mm. Fjallasveifgrasið myndar engar skriðular renglur, blaðsprotarnir eru innanslíðurs við stofninn. .",distribution,Hörður Kristinsson,is,Unknown
